geometry,building,name,name:en,addr:city,addr:housenumber,addr:postcode,addr:street,phone,website,building:levels,building:use,addr:country,office,addr:housename,alt_name,designation,int_name,old_name,source,wikidata,height,layer,residential,addr:district,wheelchair,amenity,toilets:wheelchair,created_by,landuse,description,note,operator,operator:wikidata,operator:wikipedia,power,ref,start_date,substation,voltage,name:mr,shop,brand,brand:wikidata,brand:wikipedia,tourism,fax,smoking,religion,leisure,name:etymology:wikidata,addr:place,ele,denomination,aeroway,man_made,addr:unit,addr:full,addr:state,name:ur,content,building:material,addr:subdistrict,architect,emergency,healthcare,level,government,opening_hours,sport,guest_house,internet_access,internet_access:fee,healthcare:speciality,not:operator:wikidata,atm,branch,drive_through,short_name,historic,historic:civilization,building:levels:underground,parking,floor,contact:phone,indoor_seating,outdoor_seating,self_service,industrial,amenity_1,nohousenumber,fast_food,alt_name:en,cuisine,diet:local,diet:non-vegetarian,diet:vegetarian,name:hi,roof:material,email,area,wikimedia_commons,ref:colour,building:colour,house,brand:short,operator:short,craft,telecom,brewery,min_age,type,rooms,Latitude,Longitude,Region
"POLYGON ((79.09491 21.127569, 79.094954 21.127334, 79.095018 21.127334, 79.09505 21.127219, 79.094889 21.127174, 79.09497 21.126918, 79.094958 21.126649, 79.095109 21.126638, 79.095114 21.126503, 79.095023 21.126503, 79.095039 21.126288, 79.09409 21.126298, 79.0941 21.126798, 79.093929 21.127279, 79.09491 21.127569), (79.094643 21.126535, 79.09448 21.126546, 79.09447 21.126408, 79.094632 21.126397, 79.094643 21.126535), (79.094923 21.126401, 79.094931 21.126544, 79.094751 21.126552, 79.094744 21.126409, 79.094923 21.126401), (79.09433 21.127085, 79.094271 21.127265, 79.094099 21.127225, 79.094216 21.12683, 79.094206 21.126434, 79.094384 21.126419, 79.094389 21.126634, 79.094378 21.12693, 79.09433 21.127085), (79.094802 21.127205, 79.094459 21.127095, 79.094502 21.126844, 79.094518 21.126609, 79.094861 21.126614, 79.094882 21.12692, 79.094802 21.127205), (79.094582 21.12719, 79.094523 21.127345, 79.094367 21.127295, 79.094432 21.12714, 79.094582 21.12719), (79.094822 21.127263, 79.09476 21.127432, 79.094609 21.127385, 79.094671 21.127215, 79.094822 21.127263))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,,21.126869077796254,79.09453778851552,Central
"POLYGON ((79.095644 21.127782, 79.09538 21.127813, 79.095442 21.128274, 79.095706 21.128243, 79.095644 21.127782), (79.095468 21.127871, 79.095562 21.127858, 79.095617 21.1282, 79.095524 21.128214, 79.095468 21.127871))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,,21.128025537629526,79.09554302052932,Central
"POLYGON ((79.104377 21.187582, 79.104369 21.187402, 79.104302 21.187404, 79.104294 21.187222, 79.104384 21.187218, 79.104376 21.187022, 79.104155 21.187031, 79.104158 21.187109, 79.103946 21.187117, 79.10395 21.187211, 79.103834 21.187215, 79.103842 21.187396, 79.103951 21.187392, 79.103956 21.187514, 79.104178 21.187506, 79.104182 21.187589, 79.104377 21.187582), (79.10398 21.187231, 79.104171 21.187225, 79.104176 21.187386, 79.103986 21.187392, 79.10398 21.187231))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,,21.18730332200176,79.10415428153937,North
"POLYGON ((79.09614 21.155107, 79.096111 21.154789, 79.095728 21.154819, 79.095757 21.155137, 79.09614 21.155107), (79.095934 21.154846, 79.096063 21.154837, 79.096082 21.155074, 79.095953 21.155083, 79.095934 21.154846))",yes,,,,,,,,,,,,,,,,,,,,,,,,,place_of_worship,,,,,,,,,,,,,,,,,,,,,,muslim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,,21.15496393650372,79.0959091092937,Central
"POLYGON ((79.015616 21.099277, 79.0156 21.099292, 79.015558 21.099288, 79.015524 21.099243, 79.015466 21.099221, 79.015416 21.099222, 79.015374 21.099236, 79.015342 21.099268, 79.015327 21.099311, 79.015326 21.099361, 79.015339 21.099401, 79.015369 21.099435, 79.015414 21.09945, 79.015467 21.09945, 79.015508 21.09944, 79.015538 21.099415, 79.015551 21.099393, 79.015552 21.099376, 79.015611 21.099379, 79.015629 21.099397, 79.015344 21.099651, 79.015553 21.099874, 79.015864 21.09962, 79.015862 21.099673, 79.015831 21.099688, 79.015809 21.09971, 79.01579 21.099743, 79.015785 21.099808, 79.015808 21.099858, 79.015872 21.099893, 79.015917 21.099897, 79.01597 21.099884, 79.016018 21.099832, 79.016035 21.099786, 79.016026 21.099738, 79.016014 21.099713, 79.015979 21.099682, 79.015951 21.099668, 79.015957 21.099618, 79.016242 21.099892, 79.016492 21.099666, 79.016217 21.099401, 79.016271 21.099398, 79.016305 21.099426, 79.016342 21.09944, 79.01638 21.099437, 79.01642 21.099422, 79.01645 21.099384, 79.01646 21.099357, 79.016438 21.09929, 79.016413 21.099261, 79.016387 21.09925, 79.016337 21.099245, 79.01629 21.099274, 79.016278 21.099291, 79.016222 21.099302, 79.016515 21.099033, 79.016257 21.09879, 79.015965 21.099059, 79.015968 21.098998, 79.016011 21.09896, 79.016034 21.098903, 79.016032 21.098862, 79.015999 21.098822, 79.01596 21.098807, 79.015907 21.098804, 79.015883 21.098812, 79.015849 21.098833, 79.015828 21.09886, 79.015818 21.098902, 79.015831 21.098942, 79.01588 21.098993, 79.015874 21.099053, 79.015576 21.098779, 79.015329 21.099013, 79.015616 21.099277), (79.015568 21.099054, 79.015627 21.099, 79.01574 21.09911, 79.01568 21.099163, 79.015568 21.099054), (79.01616 21.099179, 79.016101 21.099126, 79.016216 21.099018, 79.016274 21.099072, 79.01616 21.099179), (79.015776 21.099208, 79.015807 21.099159, 79.015901 21.099134, 79.015985 21.099148, 79.016035 21.099165, 79.016056 21.099198, 79.016097 21.099227, 79.016131 21.099274, 79.016136 21.099315, 79.016119 21.09935, 79.016131 21.099399, 79.016118 21.099444, 79.016082 21.099463, 79.016032 21.099499, 79.016003 21.099532, 79.015948 21.099549, 79.015879 21.099547, 79.01582 21.099532, 79.015773 21.099511, 79.015753 21.099468, 79.01572 21.099446, 79.0157 21.099396, 79.015689 21.099338, 79.015694 21.099304, 79.015704 21.09926, 79.015732 21.099224, 79.015776 21.099208), (79.015732 21.099559, 79.015617 21.099667, 79.015559 21.099613, 79.015673 21.099506, 79.015732 21.099559), (79.016191 21.09968, 79.016078 21.09957, 79.016137 21.099517, 79.01625 21.099627, 79.016191 21.09968))",college,Priyadarshini Institute of Engineering and Technology,,Nagpur,,440019,"Priyadarshini Campus, Digdoh Hills, Hingna Road,",,,,,,,,,,,,https://www.piet.edu.in/contact_us.php,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,,21.099336040407373,79.01591178831855,West
"POLYGON ((79.055471 21.153878, 79.055536 21.153879, 79.055536 21.153904, 79.055719 21.153905, 79.05572 21.153879, 79.055827 21.15388, 79.055827 21.153786, 79.055829 21.153474, 79.055829 21.153381, 79.05583 21.153299, 79.055722 21.153299, 79.055722 21.15338, 79.055581 21.15338, 79.055581 21.153295, 79.055474 21.153294, 79.055474 21.153379, 79.055473 21.153473, 79.055472 21.153784, 79.055471 21.153874, 79.055471 21.153878), (79.055721 21.153474, 79.05572 21.153785, 79.055579 21.153785, 79.05558 21.153473, 79.055721 21.153474))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,,21.15360424962656,79.05564939050855,Central
"POLYGON ((79.07974 21.140386, 79.079712 21.140353, 79.079732 21.140344, 79.079623 21.139953, 79.079425 21.139858, 79.07915 21.140316, 79.079648 21.14056, 79.079656 21.140545, 79.079748 21.140597, 79.079782 21.140525, 79.079692 21.140481, 79.07974 21.140386), (79.079283 21.140287, 79.079447 21.140001, 79.079524 21.140041, 79.079637 21.140346, 79.079589 21.140435, 79.079283 21.140287))",hospital,Gupta Ear Nose and Throat Hospital,,,,440012,,,,,,,,,,,,,OpenGovernmentData,,,,,Nagpur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rajkamal Complex First Floor Panchsheel Square,Maharashtra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,,21.140231618911848,79.0794954745362,Central
"POLYGON ((79.080189 21.138616, 79.080021 21.138104, 79.079614 21.13822, 79.079783 21.138732, 79.080189 21.138616), (79.079772 21.138314, 79.079945 21.138267, 79.080033 21.138548, 79.07986 21.138595, 79.079772 21.138314))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,,21.138414350397785,79.0799018051868,Central
"POLYGON ((79.059927 21.134873, 79.059905 21.134867, 79.059704 21.13532, 79.060264 21.135549, 79.060294 21.135541, 79.060303 21.13556, 79.060471 21.135496, 79.060463 21.135474, 79.060494 21.135461, 79.060636 21.135081, 79.060541 21.13505, 79.060308 21.134954, 79.060303 21.134963, 79.060198 21.13492, 79.060202 21.134912, 79.059986 21.134817, 79.059981 21.134828, 79.059954 21.134818, 79.059927 21.134873), (79.060175 21.134992, 79.060157 21.13503, 79.060267 21.135074, 79.060282 21.135048, 79.060447 21.13511, 79.060451 21.135104, 79.06051 21.135128, 79.060423 21.135366, 79.060408 21.135354, 79.060246 21.135416, 79.060192 21.135389, 79.060179 21.135412, 79.059961 21.135315, 79.059947 21.135339, 79.059913 21.135326, 79.060087 21.134957, 79.060175 21.134992))",school,Saraswati Vidyalaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,,21.135194900967853,79.06014571145356,Central
"MULTIPOLYGON (((79.057229 21.12765, 79.056745 21.127492, 79.056701 21.127608, 79.056834 21.127652, 79.056879 21.127667, 79.056922 21.127681, 79.056838 21.127903, 79.057102 21.127989, 79.057229 21.12765)), ((79.057243 21.127712, 79.057026 21.128265, 79.0574 21.128378, 79.057632 21.127813, 79.057243 21.127712), (79.057388 21.127847, 79.057276 21.128165, 79.057196 21.128149, 79.057327 21.127821, 79.057388 21.127847)))",yes,VNIT Girls' Hostel,,Nagpur,,440010,VNIT Gate 2,,,12,,,,,Girls hostel 2,,,,,,36,,,NAGPUR,,,,,,,,Vnit hostel administration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hostel,wired,customers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,660-670,21.127927862628813,79.05720094767219,Central
"POLYGON ((79.096115 21.152975, 79.096143 21.152985, 79.096172 21.152988, 79.096201 21.152983, 79.09623 21.152981, 79.096268 21.152966, 79.096311 21.152951, 79.096364 21.152934, 79.096411 21.15292, 79.096478 21.152901, 79.097123 21.152672, 79.097062 21.15251, 79.096177 21.152757, 79.096132 21.152779, 79.096102 21.152804, 79.096087 21.152832, 79.096072 21.152855, 79.096065 21.152882, 79.096066 21.15291, 79.096075 21.152936, 79.096092 21.152958, 79.096115 21.152975))",commercial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,,21.15275544473902,79.0965710338195,Central
"POLYGON ((79.09523 21.153148, 79.09572 21.153075, 79.095779 21.153068, 79.095821 21.153064, 79.095848 21.153056, 79.095879 21.153043, 79.095896 21.153015, 79.095897 21.152988, 79.095879 21.152964, 79.095864 21.15294, 79.095843 21.152922, 79.095817 21.152908, 79.09579 21.152894, 79.095763 21.152886, 79.095727 21.152874, 79.095693 21.152873, 79.095654 21.152874, 79.095617 21.152881, 79.09558 21.152897, 79.095557 21.152917, 79.095187 21.153012, 79.09523 21.153148))",commercial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,,21.153011834475777,79.0955519597839,Central
"POLYGON ((79.097293 21.151965, 79.097388 21.152155, 79.097504 21.152114, 79.097586 21.15209, 79.097668 21.152065, 79.097751 21.152033, 79.097819 21.151978, 79.097864 21.151905, 79.097897 21.151823, 79.097903 21.151783, 79.097909 21.151729, 79.097897 21.151694, 79.097887 21.151661, 79.097762 21.151667, 79.097687 21.151735, 79.097774 21.151811, 79.097606 21.151935, 79.097553 21.151908, 79.097537 21.151869, 79.097293 21.151965))",commercial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,,21.151930720768625,79.09763190994002,Central
"POLYGON ((79.101881 21.151058, 79.102205 21.151017, 79.102173 21.15081, 79.101846 21.150844, 79.101881 21.151058), (79.101914 21.150917, 79.101948 21.150916, 79.101954 21.150922, 79.101954 21.150939, 79.101946 21.150948, 79.10192 21.15095, 79.101909 21.150943, 79.101907 21.150924, 79.101914 21.150917))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,,21.15093240025523,79.10202715704759,Central
"POLYGON ((79.14354 21.147815, 79.143648 21.147817, 79.143652 21.14762, 79.143544 21.147618, 79.14354 21.147783, 79.14358 21.147784, 79.14358 21.1478, 79.14354 21.147799, 79.14354 21.147815), (79.143585 21.147733, 79.143586 21.147712, 79.1436 21.147713, 79.1436 21.147733, 79.143585 21.147733), (79.143567 21.147771, 79.143567 21.147756, 79.143584 21.147756, 79.143584 21.147771, 79.143567 21.147771))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,,21.147714356427315,79.14359748031791,East
"POLYGON ((79.136545 21.147805, 79.136546 21.147716, 79.136413 21.147715, 79.136414 21.147686, 79.136378 21.147685, 79.136378 21.147715, 79.136374 21.147715, 79.136373 21.147761, 79.136372 21.14776, 79.136246 21.147764, 79.136244 21.147797, 79.136257 21.147798, 79.136258 21.147851, 79.136426 21.14785, 79.136426 21.147804, 79.136545 21.147805), (79.136387 21.14775, 79.136425 21.147748, 79.136426 21.147774, 79.136388 21.147775, 79.136387 21.14775))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,,21.147780183199018,79.13639894763095,East
"POLYGON ((79.096456 21.154933, 79.096457 21.154946, 79.096445 21.154948, 79.096462 21.155072, 79.096467 21.155081, 79.096482 21.15508, 79.096667 21.155006, 79.096664 21.154993, 79.096686 21.154994, 79.096707 21.154984, 79.096688 21.154911, 79.096456 21.154933), (79.09659 21.15496, 79.096617 21.15495, 79.096619 21.154973, 79.096592 21.154981, 79.09659 21.15496), (79.096521 21.154967, 79.096564 21.154968, 79.096572 21.154974, 79.096576 21.155002, 79.096532 21.155018, 79.096526 21.155013, 79.096521 21.154967))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,,21.154983781252596,79.09656349703688,Central
"POLYGON ((79.095697 21.154455, 79.096206 21.154432, 79.096185 21.154097, 79.095667 21.15414, 79.095697 21.154455), (79.095852 21.154196, 79.096044 21.15419, 79.096049 21.154328, 79.095857 21.154335, 79.095852 21.154196))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,,21.154283769475104,79.09593944539864,Central
"POLYGON ((79.098132 21.15291, 79.098395 21.152914, 79.098393 21.152741, 79.098135 21.15274, 79.098132 21.15291), (79.098294 21.152799, 79.098294 21.152826, 79.098265 21.152827, 79.098264 21.1528, 79.098294 21.152799))",residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,,21.15282681528577,79.09826388211205,Central
"POLYGON ((79.100553 21.15365, 79.100704 21.153673, 79.100747 21.153427, 79.100596 21.153404, 79.100553 21.15365), (79.100636 21.153452, 79.100692 21.153459, 79.100683 21.15352, 79.100626 21.153512, 79.100636 21.153452))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,,21.153543629113905,79.10064901983138,Central
"POLYGON ((79.083916 21.156282, 79.083942 21.156376, 79.08414 21.156324, 79.084082 21.156116, 79.083885 21.156167, 79.083916 21.156282), (79.083976 21.156226, 79.084032 21.156214, 79.084045 21.156263, 79.083989 21.156276, 79.083976 21.156226))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,,21.15624604780714,79.08401221677025,Central
"POLYGON ((79.101829 21.153796, 79.101823 21.153882, 79.101903 21.153887, 79.101909 21.153805, 79.10194 21.153809, 79.101952 21.153741, 79.101823 21.153722, 79.101817 21.15376, 79.101856 21.153766, 79.101851 21.153797, 79.101829 21.153796), (79.101885 21.153799, 79.10189 21.153771, 79.101897 21.153772, 79.101892 21.1538, 79.101885 21.153799))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,,21.153800558350774,79.10187802358503,Central
"POLYGON ((79.100274 21.154649, 79.100224 21.154648, 79.100223 21.154635, 79.100251 21.154634, 79.100221 21.154523, 79.100229 21.154521, 79.100224 21.154501, 79.100172 21.15451, 79.100165 21.154489, 79.100165 21.154542, 79.100195 21.154542, 79.100205 21.154579, 79.100161 21.154579, 79.10016 21.154683, 79.100279 21.154689, 79.100274 21.154649), (79.100182 21.154637, 79.100207 21.154635, 79.100215 21.154671, 79.100192 21.154671, 79.100182 21.154637))",residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,,21.15460849252498,79.10020797898169,Central
"POLYGON ((79.047517 21.125088, 79.047568 21.124989, 79.047656 21.125028, 79.047567 21.125201, 79.047535 21.125264, 79.047649 21.125315, 79.04801 21.124615, 79.047724 21.124487, 79.047434 21.125051, 79.047517 21.125088), (79.047772 21.124798, 79.047697 21.124761, 79.047776 21.124618, 79.047852 21.124655, 79.047772 21.124798), (79.047683 21.124983, 79.047608 21.124946, 79.047687 21.124804, 79.047763 21.12484, 79.047683 21.124983))",dormitory,Hostel Block 2,,,,,,,,11,,,,,S Ramanujan House of Residence,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,,21.12486584660516,79.04771860234905,West
"POLYGON ((79.101842 21.15085, 79.101737 21.150861, 79.10174 21.150935, 79.101805 21.150932, 79.101807 21.150966, 79.101719 21.150969, 79.101707 21.150946, 79.101725 21.150942, 79.10173 21.150934, 79.101729 21.150922, 79.101719 21.150915, 79.101722 21.150908, 79.101728 21.150897, 79.101725 21.150883, 79.101666 21.150826, 79.101644 21.150811, 79.101622 21.150801, 79.101592 21.150798, 79.101593 21.150788, 79.101387 21.150765, 79.101364 21.150949, 79.101364 21.150963, 79.101366 21.150978, 79.101369 21.150991, 79.101382 21.151016, 79.101405 21.151046, 79.101439 21.151074, 79.101476 21.151091, 79.101512 21.1511, 79.101564 21.151104, 79.101881 21.151061, 79.101842 21.15085), (79.10152 21.150962, 79.101494 21.150945, 79.101487 21.150914, 79.1015 21.15089, 79.101527 21.150884, 79.101542 21.150891, 79.10158 21.150892, 79.101584 21.150867, 79.101596 21.150867, 79.101608 21.150872, 79.10162 21.150877, 79.101627 21.150886, 79.101634 21.150896, 79.101646 21.150913, 79.101653 21.150921, 79.10166 21.150929, 79.101664 21.150938, 79.101672 21.150941, 79.101695 21.150973, 79.10164 21.150979, 79.101642 21.150968, 79.101632 21.150968, 79.101632 21.150963, 79.101616 21.150963, 79.101618 21.15099, 79.101571 21.150992, 79.101572 21.15099, 79.101564 21.15096, 79.101541 21.150963, 79.10152 21.150962))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,,21.15094895769777,79.10159719835116,Central
"POLYGON ((79.101377 21.151794, 79.101384 21.151745, 79.101391 21.15174, 79.101432 21.151774, 79.101422 21.151783, 79.101463 21.151823, 79.101482 21.151803, 79.101489 21.151807, 79.101503 21.151794, 79.101512 21.151802, 79.101529 21.151789, 79.10154 21.15178, 79.101534 21.151774, 79.101553 21.15176, 79.101562 21.151767, 79.10159 21.151744, 79.101582 21.151738, 79.101602 21.15172, 79.101614 21.151729, 79.101642 21.151707, 79.101631 21.151699, 79.101658 21.151678, 79.101667 21.151687, 79.101693 21.151668, 79.101684 21.151659, 79.101709 21.151646, 79.101699 21.151615, 79.101601 21.151372, 79.101579 21.151375, 79.101549 21.151381, 79.101514 21.151392, 79.101477 21.151407, 79.101452 21.151419, 79.101436 21.151429, 79.10141 21.151446, 79.101386 21.151465, 79.101363 21.151486, 79.101341 21.151509, 79.101326 21.151528, 79.101312 21.151548, 79.101297 21.151573, 79.101286 21.151594, 79.10128 21.151608, 79.101274 21.151619, 79.101271 21.151632, 79.101269 21.151643, 79.101245 21.151774, 79.101287 21.151778, 79.101281 21.151806, 79.10128 21.15181, 79.101282 21.151813, 79.101286 21.151814, 79.1013 21.151817, 79.101373 21.151832, 79.101377 21.151832, 79.10138 21.15183, 79.101383 21.151794, 79.101377 21.151794), (79.101625 21.151589, 79.101563 21.151634, 79.101439 21.151726, 79.101406 21.151705, 79.101404 21.151689, 79.101407 21.151671, 79.10142 21.151639, 79.101429 21.151623, 79.101439 21.15161, 79.10145 21.151596, 79.101461 21.151583, 79.101473 21.151571, 79.101489 21.151558, 79.101503 21.151548, 79.10152 21.151538, 79.101538 21.15153, 79.101552 21.151524, 79.101568 21.151518, 79.101587 21.151514, 79.101618 21.151506, 79.101658 21.151596, 79.101643 21.151607, 79.101625 21.151589))",commercial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,,21.151612736952927,79.1014638416658,Central
"POLYGON ((79.124024 21.142845, 79.124013 21.142917, 79.124364 21.142964, 79.124466 21.1423, 79.123923 21.142227, 79.123908 21.142322, 79.123974 21.142331, 79.123985 21.142368, 79.123899 21.142357, 79.123853 21.142653, 79.12389 21.142658, 79.123864 21.142824, 79.124024 21.142845), (79.124065 21.142743, 79.124016 21.142678, 79.123981 21.1427, 79.124031 21.142368, 79.124253 21.142398, 79.124195 21.142785, 79.124033 21.142764, 79.124065 21.142743))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,,21.14258895286769,79.12416949130363,Central
"POLYGON ((79.117331 21.129581, 79.117438 21.129579, 79.117436 21.129497, 79.117332 21.129501, 79.117329 21.129541, 79.117331 21.129581))",yes,,,Nagpur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,,21.12953968397834,79.11738372780792,Central
"POLYGON ((79.11735 21.129671, 79.117458 21.129669, 79.117447 21.129586, 79.117343 21.12959, 79.117346 21.129627, 79.11735 21.129671))",yes,,,Nagpur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,,21.129629173132134,79.11739958584698,Central
"POLYGON ((79.116718 21.139867, 79.116785 21.139871, 79.116785 21.139771, 79.11682 21.139781, 79.116832 21.139736, 79.116745 21.139716, 79.116728 21.139726, 79.116526 21.139671, 79.116392 21.139639, 79.116316 21.139629, 79.116262 21.139624, 79.116257 21.139666, 79.116249 21.139712, 79.11632 21.139697, 79.116458 21.13972, 79.116571 21.139756, 79.116716 21.139794, 79.116718 21.139867))",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,,21.139724287327077,79.11655875318478,Central
"POLYGON ((79.114056 21.147157, 79.114064 21.147214, 79.114111 21.147203, 79.114103 21.147158, 79.114056 21.147157))",house,,,Nagpur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,,21.14718341423547,79.11408267590028,Central
"POLYGON ((79.091785 21.144074, 79.092044 21.144061, 79.092041 21.144005, 79.091998 21.144007, 79.091965 21.144009, 79.091967 21.144038, 79.091772 21.144049, 79.091785 21.144074))",commercial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,,21.144046509705653,79.09193336539688,Central
